# 10.0 sps, start/stop: 50/0 mA (5 s), channels: 3
# V (#ffffff00), min: 5.06753, max: 5.09072
# I (#ff00ff00), min: 0.34683, max: 0.43696
# P (#ffff55ff), min: 1.7644733469000002, max: 2.2164927088
Time,Voltage,Current,Power
0.00000000,5.08958000,0.35427000,1.80308551
0.10000000,5.08978000,0.35328000,1.79811748
0.20000000,5.08962000,0.35324000,1.79785737
0.30000000,5.08954000,0.35320000,1.79762553
0.40000000,5.06753000,0.39986000,2.02630255
0.50000000,5.08732000,0.39165000,1.99244888
0.60000000,5.07378000,0.41156000,2.08816490
0.70000000,5.08509000,0.40185000,2.04344342
0.80000000,5.08431000,0.35206000,1.78998218
0.90000000,5.08435000,0.35380000,1.79884303
1.00000000,5.08446000,0.35256000,1.79257722
1.10000000,5.08454000,0.35330000,1.79636798
1.20000000,5.08466000,0.35231000,1.79137656
1.30000000,5.08470000,0.35455000,1.80278038
1.40000000,5.08564000,0.35007000,1.78032999
1.50000000,5.08685000,0.35430000,1.80227096
1.60000000,5.08771000,0.37945000,1.93053156
1.70000000,5.08829000,0.37870000,1.92693542
1.80000000,5.08896000,0.35796000,1.82164412
1.90000000,5.08904000,0.34733000,1.76757626
2.00000000,5.08904000,0.35724000,1.81800865
2.10000000,5.08896000,0.35696000,1.81655516
2.20000000,5.08888000,0.35668000,1.81510172
2.30000000,5.08876000,0.35688000,1.81607667
2.40000000,5.08868000,0.35654000,1.81431797
2.50000000,5.08853000,0.35629000,1.81299235
2.60000000,5.08837000,0.35606000,1.81176502
2.70000000,5.08888000,0.35310000,1.79688353
2.80000000,5.08947000,0.35030000,1.78284134
2.90000000,5.08943000,0.35063000,1.78450684
3.00000000,5.08927000,0.35092000,1.78592663
3.10000000,5.08911000,0.35124000,1.78749900
3.20000000,5.08904000,0.35158000,1.78920468
3.30000000,5.08915000,0.35119000,1.78725859
3.40000000,5.08927000,0.35115000,1.78709716
3.50000000,5.08931000,0.35114000,1.78706031
3.60000000,5.08927000,0.35119000,1.78730073
3.70000000,5.08923000,0.35121000,1.78738847
3.80000000,5.08927000,0.35118000,1.78724984
3.90000000,5.08923000,0.35089000,1.78575991
4.00000000,5.08923000,0.35054000,1.78397868
4.10000000,5.08927000,0.35026000,1.78256771
4.20000000,5.08939000,0.34989000,1.78072667
4.30000000,5.08943000,0.34967000,1.77962099
4.40000000,5.08923000,0.34963000,1.77934748
4.50000000,5.08919000,0.34963000,1.77933350
4.60000000,5.08919000,0.34961000,1.77923172
4.70000000,5.08908000,0.35031000,1.78275561
4.80000000,5.08896000,0.35040000,1.78317158
4.90000000,5.08892000,0.35044000,1.78336112
5.00000000,5.08904000,0.35051000,1.78375941
5.10000000,5.08911000,0.35051000,1.78378395
5.20000000,5.08911000,0.35054000,1.78393662
5.30000000,5.08896000,0.35075000,1.78495272
5.40000000,5.08888000,0.35116000,1.78701110
5.50000000,5.08884000,0.35153000,1.78887993
5.60000000,5.08872000,0.35189000,1.79066968
5.70000000,5.08868000,0.35193000,1.79085915
5.80000000,5.08876000,0.35139000,1.78813938
5.90000000,5.08872000,0.35137000,1.78802355
6.00000000,5.08865000,0.35131000,1.78769363
6.10000000,5.08849000,0.35128000,1.78748477
6.20000000,5.08845000,0.35124000,1.78726718
6.30000000,5.08845000,0.35117000,1.78691099
6.40000000,5.08857000,0.35084000,1.78527390
6.50000000,5.08865000,0.35051000,1.78362271
6.60000000,5.08865000,0.35014000,1.78173991
6.70000000,5.08872000,0.34975000,1.77977982
6.80000000,5.08857000,0.37895000,1.92831360
6.90000000,5.07378000,0.39613000,2.00987647
7.00000000,5.08810000,0.35264000,1.79426758
7.10000000,5.08818000,0.35262000,1.79419403
7.20000000,5.08818000,0.35259000,1.79404139
7.30000000,5.08814000,0.35261000,1.79412905
7.40000000,5.08810000,0.35260000,1.79406406
7.50000000,5.08810000,0.35256000,1.79386054
7.60000000,5.08814000,0.35255000,1.79382376
7.70000000,5.08818000,0.35302000,1.79622930
7.80000000,5.08818000,0.35331000,1.79770488
7.90000000,5.08849000,0.35238000,1.79308211
8.00000000,5.08880000,0.35121000,1.78723745
8.10000000,5.08880000,0.35160000,1.78922208
8.20000000,5.08880000,0.35185000,1.79049428
8.30000000,5.08884000,0.35186000,1.79055924
8.40000000,5.08884000,0.35186000,1.79055924
8.50000000,5.08884000,0.35187000,1.79061013
8.60000000,5.08876000,0.35185000,1.79048021
8.70000000,5.08868000,0.35137000,1.78800949
8.80000000,5.08861000,0.35117000,1.78696717
8.90000000,5.08865000,0.35078000,1.78499665
9.00000000,5.08872000,0.35036000,1.78288394
