# 10.0 sps, start/stop: 50/0 mA (5 s), channels: 3
# V (#ffffff00), min: 5.05627, max: 5.08853
# I (#ff00ff00), min: 0.35031, max: 0.41854
# P (#ffff55ff), min: 1.7803034448000001, max: 2.1214871812
Time,Voltage,Current,Power
0.00000000,5.08357000,0.35903000,1.82515414
0.10000000,5.08474000,0.35579000,1.80909964
0.20000000,5.08544000,0.35330000,1.79668595
0.30000000,5.08626000,0.36081000,1.83517347
0.40000000,5.08724000,0.35619000,1.81202402
0.50000000,5.08739000,0.35493000,1.80566733
0.60000000,5.08732000,0.35489000,1.80543899
0.70000000,5.08720000,0.35489000,1.80539641
0.80000000,5.08720000,0.35477000,1.80478594
0.90000000,5.08728000,0.35436000,1.80272854
1.00000000,5.08739000,0.35400000,1.80093606
1.10000000,5.08739000,0.35365000,1.79915547
1.20000000,5.08747000,0.35328000,1.79730140
1.30000000,5.08747000,0.35324000,1.79709790
1.40000000,5.08755000,0.35302000,1.79600690
1.50000000,5.08751000,0.35296000,1.79568753
1.60000000,5.08747000,0.35301000,1.79592778
1.70000000,5.08739000,0.35303000,1.79600129
1.80000000,5.08657000,0.35607000,1.81117498
1.90000000,5.08646000,0.35612000,1.81139014
2.00000000,5.08646000,0.35610000,1.81128841
2.10000000,5.08642000,0.35612000,1.81137589
2.20000000,5.08626000,0.35612000,1.81131891
2.30000000,5.08607000,0.35645000,1.81292965
2.40000000,5.08599000,0.35682000,1.81478295
2.50000000,5.08583000,0.35720000,1.81665848
2.60000000,5.08571000,0.35759000,1.81859904
2.70000000,5.08556000,0.35779000,1.81956251
2.80000000,5.08611000,0.35558000,1.80851899
2.90000000,5.08630000,0.35471000,1.80416147
3.00000000,5.08611000,0.35503000,1.80572163
3.10000000,5.08603000,0.35509000,1.80599839
3.20000000,5.08603000,0.35507000,1.80589667
3.30000000,5.08614000,0.35485000,1.80481678
3.40000000,5.08622000,0.35445000,1.80281068
3.50000000,5.08630000,0.35405000,1.80080451
3.60000000,5.08646000,0.35366000,1.79887744
3.70000000,5.08657000,0.35335000,1.79733951
3.80000000,5.08661000,0.35337000,1.79745538
3.90000000,5.08665000,0.35337000,1.79746951
4.00000000,5.08677000,0.35316000,1.79644369
4.10000000,5.08689000,0.35303000,1.79582478
4.20000000,5.08689000,0.35301000,1.79572304
4.30000000,5.08696000,0.35302000,1.79579862
4.40000000,5.08696000,0.35305000,1.79595123
4.50000000,5.08716000,0.35309000,1.79622532
4.60000000,5.08724000,0.35309000,1.79625357
4.70000000,5.08716000,0.35319000,1.79673404
4.80000000,5.08704000,0.35355000,1.79852299
4.90000000,5.08696000,0.35390000,1.80027514
5.00000000,5.08689000,0.35426000,1.80208165
5.10000000,5.08677000,0.35463000,1.80392125
5.20000000,5.08681000,0.35471000,1.80434238
5.30000000,5.08673000,0.35469000,1.80421226
5.40000000,5.08669000,0.35472000,1.80435068
5.50000000,5.08661000,0.35472000,1.80432230
