# 10.0 sps, start/stop: 50/0 mA (5 s), channels: 3
# V (#ffffff00), min: 5.07503, max: 5.10505
# I (#ff00ff00), min: 0.30948, max: 0.41356
# P (#ffff55ff), min: 1.577326716, max: 2.0988294067999997
Time,Voltage,Current,Power
0.00000000,5.09630000,0.31147000,1.58734456
0.10000000,5.09752000,0.31098000,1.58522677
0.20000000,5.09865000,0.32011000,1.63212885
0.30000000,5.10068000,0.31282000,1.59559472
0.40000000,5.10080000,0.31239000,1.59343891
0.50000000,5.10088000,0.31200000,1.59147456
0.60000000,5.10088000,0.31177000,1.59030136
0.70000000,5.10096000,0.31176000,1.59027529
0.80000000,5.10111000,0.31177000,1.59037306
0.90000000,5.10103000,0.31170000,1.58999105
1.00000000,5.10092000,0.31172000,1.59005878
1.10000000,5.10099000,0.31153000,1.58911141
1.20000000,5.10096000,0.31153000,1.58910207
1.30000000,5.10099000,0.31128000,1.58783617
1.40000000,5.10088000,0.31121000,1.58744486
1.50000000,5.10092000,0.31122000,1.58750832
1.60000000,5.10084000,0.31135000,1.58814653
1.70000000,5.10068000,0.31170000,1.58988196
1.80000000,5.10045000,0.31205000,1.59159542
1.90000000,5.09998000,0.31392000,1.60098572
2.00000000,5.09990000,0.31425000,1.60264357
2.10000000,5.10002000,0.31425000,1.60268128
2.20000000,5.10013000,0.31422000,1.60256285
2.30000000,5.10006000,0.31420000,1.60243885
2.40000000,5.10010000,0.31418000,1.60234942
2.50000000,5.10021000,0.31416000,1.60228197
2.60000000,5.10017000,0.31412000,1.60206540
2.70000000,5.10017000,0.31377000,1.60028034
2.80000000,5.10029000,0.31342000,1.59853289
2.90000000,5.10084000,0.31164000,1.58962578
3.00000000,5.10099000,0.31128000,1.58783617
3.10000000,5.10088000,0.31118000,1.58729184
3.20000000,5.10064000,0.31170000,1.58986949
3.30000000,5.10060000,0.31172000,1.58995903
3.40000000,5.10064000,0.31205000,1.59165471
3.50000000,5.10056000,0.31205000,1.59162975
3.60000000,5.10053000,0.31207000,1.59172240
3.70000000,5.10045000,0.31208000,1.59174844
3.80000000,5.10041000,0.31207000,1.59168495
3.90000000,5.10045000,0.31199000,1.59128940
4.00000000,5.10021000,0.31200000,1.59126552
4.10000000,5.10013000,0.31220000,1.59226059
4.20000000,5.10010000,0.31202000,1.59133320
4.30000000,5.09998000,0.31237000,1.59308075
4.40000000,5.09974000,0.31247000,1.59351576
4.50000000,5.09974000,0.31268000,1.59458670
4.60000000,5.09982000,0.31268000,1.59461172
4.70000000,5.10002000,0.31268000,1.59467425
4.80000000,5.10017000,0.31266000,1.59461915
4.90000000,5.10010000,0.31268000,1.59469927
5.00000000,5.10021000,0.31268000,1.59473366
5.10000000,5.10049000,0.31252000,1.59400513
5.20000000,5.10060000,0.31218000,1.59230531
5.30000000,5.10072000,0.31180000,1.59040450
5.40000000,5.10080000,0.31147000,1.58874618
5.50000000,5.10096000,0.31112000,1.58701068
5.60000000,5.10088000,0.31112000,1.58698579
5.70000000,5.10092000,0.31111000,1.58694722
5.80000000,5.10092000,0.31112000,1.58699823
5.90000000,5.10099000,0.31110000,1.58691799
6.00000000,5.10111000,0.31110000,1.58695532
6.10000000,5.10099000,0.31112000,1.58702001
6.20000000,5.10084000,0.31158000,1.58931973
6.30000000,5.10084000,0.31159000,1.58937074
6.40000000,5.10092000,0.31159000,1.58939566
6.50000000,5.10080000,0.31159000,1.58935827
6.60000000,5.10049000,0.31192000,1.59094484
6.70000000,5.10017000,0.31229000,1.59273209
6.80000000,5.09982000,0.31265000,1.59445872
6.90000000,5.09967000,0.31301000,1.59624771
7.00000000,5.09947000,0.31320000,1.59715400
7.10000000,5.09924000,0.31325000,1.59733693
7.20000000,5.09924000,0.31289000,1.59550120
7.30000000,5.09935000,0.31282000,1.59517867
7.40000000,5.09939000,0.31283000,1.59524217
7.50000000,5.09943000,0.31284000,1.59530568
7.60000000,5.09963000,0.31259000,1.59409334
7.70000000,5.09998000,0.31223000,1.59236676
7.80000000,5.10033000,0.31186000,1.59058891
7.90000000,5.10056000,0.31160000,1.58933450
8.00000000,5.10060000,0.31134000,1.58802080
8.10000000,5.10064000,0.31130000,1.58782923
8.20000000,5.10068000,0.31128000,1.58773967
8.30000000,5.10049000,0.31128000,1.58768053
8.40000000,5.10049000,0.31127000,1.58762952
8.50000000,5.10041000,0.31128000,1.58765562
8.60000000,5.10041000,0.31128000,1.58765562
8.70000000,5.10041000,0.31126000,1.58755362
8.80000000,5.10041000,0.31127000,1.58760462
8.90000000,5.10025000,0.31130000,1.58770783
9.00000000,5.10029000,0.31144000,1.58843432
9.10000000,5.10025000,0.31179000,1.59020695
9.20000000,5.10029000,0.31214000,1.59200452
9.30000000,5.10033000,0.31250000,1.59385312
9.40000000,5.10033000,0.31285000,1.59563824
9.50000000,5.10037000,0.31285000,1.59565075
9.60000000,5.10025000,0.31320000,1.59739830
9.70000000,5.10029000,0.31320000,1.59741083
9.80000000,5.10033000,0.31320000,1.59742336
9.90000000,5.10017000,0.31361000,1.59946431
10.00000000,5.10013000,0.31353000,1.59904376
10.10000000,5.10017000,0.31317000,1.59722024
10.20000000,5.10010000,0.31282000,1.59541328
10.30000000,5.10013000,0.31246000,1.59358662
10.40000000,5.10021000,0.31208000,1.59167354
10.50000000,5.10029000,0.31199000,1.59123948
10.60000000,5.10037000,0.31164000,1.58947931
10.70000000,5.10029000,0.31163000,1.58940337
10.80000000,5.10017000,0.31164000,1.58941698
10.90000000,5.10025000,0.31119000,1.58714680
11.00000000,5.10013000,0.31107000,1.58649744
11.10000000,5.10006000,0.31107000,1.58647566
11.20000000,5.10002000,0.31107000,1.58646322
11.30000000,5.09998000,0.31109000,1.58655278
11.40000000,5.09998000,0.31109000,1.58655278
11.50000000,5.09986000,0.31134000,1.58779041
11.60000000,5.09970000,0.31169000,1.58952549
11.70000000,5.09959000,0.31205000,1.59132706
11.80000000,5.09959000,0.31240000,1.59311192
11.90000000,5.09955000,0.31277000,1.59498625
12.00000000,5.09939000,0.35206000,1.79529124
12.10000000,5.09810000,0.34260000,1.74660906
12.20000000,5.07878000,0.39165000,1.98910419
12.30000000,5.09568000,0.31247000,1.59224713
12.40000000,5.09517000,0.31147000,1.58699260
12.50000000,5.09517000,0.31147000,1.58699260
12.60000000,5.09525000,0.31098000,1.58452084
12.70000000,5.09525000,0.31098000,1.58452084
12.80000000,5.09541000,0.31122000,1.58579350
12.90000000,5.09545000,0.31023000,1.58076145
13.00000000,5.09541000,0.31421000,1.60102878
13.10000000,5.09666000,0.31122000,1.58618253
13.20000000,5.09756000,0.31073000,1.58396482
13.30000000,5.09869000,0.31648000,1.61363341
13.40000000,5.09967000,0.31173000,1.58972013
13.50000000,5.09959000,0.31168000,1.58944021
13.60000000,5.09947000,0.31162000,1.58909684
13.70000000,5.09943000,0.31160000,1.58898239
13.80000000,5.09920000,0.31161000,1.58896171
13.90000000,5.09920000,0.31159000,1.58885973
14.00000000,5.09916000,0.31190000,1.59042800
14.10000000,5.09896000,0.31226000,1.59220125
14.20000000,5.09892000,0.31261000,1.59397338
14.30000000,5.09892000,0.31291000,1.59550306
14.40000000,5.09904000,0.31269000,1.59441882
14.50000000,5.09904000,0.31271000,1.59452080
14.60000000,5.09904000,0.31271000,1.59452080
14.70000000,5.09908000,0.31273000,1.59463529
14.80000000,5.09924000,0.31272000,1.59463433
14.90000000,5.09916000,0.31278000,1.59491526
15.00000000,5.09927000,0.31257000,1.59387882
15.10000000,5.09931000,0.31226000,1.59231054
15.20000000,5.09935000,0.31191000,1.59053826
15.30000000,5.09943000,0.31201000,1.59107315
15.40000000,5.09967000,0.31183000,1.59023010
15.50000000,5.09982000,0.31179000,1.59007288
15.60000000,5.09994000,0.31177000,1.59000829
15.70000000,5.10006000,0.31177000,1.59004571
15.80000000,5.10013000,0.31177000,1.59006753
15.90000000,5.10029000,0.31173000,1.58991340
16.00000000,5.10029000,0.31170000,1.58976039
16.10000000,5.10041000,0.31166000,1.58959378
16.20000000,5.10053000,0.31165000,1.58958017
16.30000000,5.10049000,0.31192000,1.59094484
16.40000000,5.10037000,0.31160000,1.58927529
16.50000000,5.10013000,0.31195000,1.59098555
16.60000000,5.09990000,0.31231000,1.59274977
16.70000000,5.09982000,0.31267000,1.59456072
16.80000000,5.09967000,0.31303000,1.59634970
16.90000000,5.09951000,0.31306000,1.59645260
17.00000000,5.09943000,0.31309000,1.59658054
17.10000000,5.09935000,0.31310000,1.59660649
17.20000000,5.09924000,0.31313000,1.59672502
17.30000000,5.09916000,0.31292000,1.59562915
