# 10.0 sps, start/stop: 50/0 mA (10 s), channels: 3
# V (#ffffff00), min: 5.05502, max: 5.10505
# I (#ff00ff00), min: 0.30998, max: 0.42028
# P (#ffff55ff), min: 1.5790505191999997, max: 2.1350392112
Time,Voltage,Current,Power
0.00000000,5.09955000,0.31154000,1.58871381
0.10000000,5.09912000,0.31138000,1.58776399
0.20000000,5.09908000,0.31144000,1.58805748
0.30000000,5.09900000,0.31147000,1.58818553
0.40000000,5.09892000,0.31150000,1.58831358
0.50000000,5.09881000,0.31170000,1.58929908
0.60000000,5.09873000,0.31204000,1.59100771
0.70000000,5.09857000,0.34409000,1.75436695
0.80000000,5.09775000,0.34359000,1.75153592
0.90000000,5.09673000,0.34160000,1.74104297
1.00000000,5.09591000,0.34060000,1.73566695
1.10000000,5.09560000,0.31147000,1.58712653
1.20000000,5.09552000,0.31247000,1.59219713
1.30000000,5.09560000,0.31122000,1.58585263
1.40000000,5.09572000,0.31172000,1.58843784
1.50000000,5.09580000,0.31371000,1.59860342
1.60000000,5.09584000,0.31147000,1.58720128
1.70000000,5.09595000,0.31147000,1.58723555
1.80000000,5.09670000,0.32060000,1.63400202
1.90000000,5.09759000,0.31694000,1.61563017
2.00000000,5.09822000,0.31401000,1.60089206
2.10000000,5.09881000,0.31141000,1.58782042
2.20000000,5.09892000,0.31138000,1.58770171
2.30000000,5.09900000,0.31147000,1.58818553
2.40000000,5.09892000,0.31146000,1.58810962
2.50000000,5.09877000,0.31145000,1.58801192
2.60000000,5.09873000,0.31148000,1.58815242
2.70000000,5.09884000,0.31149000,1.58823767
2.80000000,5.09873000,0.31149000,1.58820341
2.90000000,5.09888000,0.31146000,1.58809716
3.00000000,5.09884000,0.31180000,1.58981831
3.10000000,5.09888000,0.31215000,1.59161539
3.20000000,5.09877000,0.31250000,1.59336563
3.30000000,5.09869000,0.31279000,1.59481925
3.40000000,5.09857000,0.31295000,1.59559748
3.50000000,5.09845000,0.31292000,1.59540697
3.60000000,5.07003000,0.36899000,1.87079037
3.70000000,5.09603000,0.34309000,1.74839693
3.80000000,5.08504000,0.40036000,2.03584661
3.90000000,5.09314000,0.31197000,1.58890689
4.00000000,5.09310000,0.31297000,1.59398751
4.10000000,5.09306000,0.31247000,1.59142846
4.20000000,5.09298000,0.31147000,1.58631048
4.30000000,5.09298000,0.31073000,1.58254168
4.40000000,5.09326000,0.31147000,1.58639769
4.50000000,5.10380000,0.31147000,1.58968059
4.60000000,5.09404000,0.30998000,1.57905052
4.70000000,5.08379000,0.37048000,1.88344252
4.80000000,5.09603000,0.31147000,1.58726046
4.90000000,5.09795000,0.31473000,1.60447780
5.00000000,5.09826000,0.31377000,1.59968104
5.10000000,5.09842000,0.31373000,1.59952731
5.20000000,5.09865000,0.31377000,1.59980341
5.30000000,5.09888000,0.31377000,1.59987558
5.40000000,5.09884000,0.31385000,1.60027093
5.50000000,5.09888000,0.31416000,1.60186414
5.60000000,5.09892000,0.31453000,1.60376331
5.70000000,5.09884000,0.31489000,1.60557373
5.80000000,5.09916000,0.31365000,1.59935153
5.90000000,5.09924000,0.31337000,1.59794884
6.00000000,5.09951000,0.31322000,1.59726852
6.10000000,5.09955000,0.31304000,1.59636313
6.20000000,5.09967000,0.31303000,1.59634970
6.30000000,5.09963000,0.31299000,1.59613319
6.40000000,5.09959000,0.31299000,1.59612067
6.50000000,5.09959000,0.31319000,1.59714059
6.60000000,5.09959000,0.31279000,1.59510076
6.70000000,5.09970000,0.31243000,1.59329927
6.80000000,5.09994000,0.31207000,1.59153828
6.90000000,5.09998000,0.31196000,1.59098976
7.00000000,5.09994000,0.31197000,1.59102828
7.10000000,5.10013000,0.31196000,1.59103655
7.20000000,5.10017000,0.31195000,1.59099803
7.30000000,5.10029000,0.31194000,1.59098446
7.40000000,5.10025000,0.31198000,1.59117599
7.50000000,5.10041000,0.31143000,1.58842069
7.60000000,5.10060000,0.31142000,1.58842885
7.70000000,5.10072000,0.31145000,1.58861924
7.80000000,5.10064000,0.31163000,1.58951244
7.90000000,5.10053000,0.31204000,1.59156938
8.00000000,5.10029000,0.31236000,1.59312658
8.10000000,5.10002000,0.31272000,1.59487825
8.20000000,5.09982000,0.31308000,1.59665165
8.30000000,5.09978000,0.31340000,1.59827105
8.40000000,5.09970000,0.31339000,1.59819498
8.50000000,5.09967000,0.31340000,1.59823658
8.60000000,5.09970000,0.31340000,1.59824598
8.70000000,5.09947000,0.31337000,1.59802091
8.80000000,5.09935000,0.31338000,1.59803430
8.90000000,5.09951000,0.31286000,1.59543270
9.00000000,5.09970000,0.31249000,1.59360525
9.10000000,5.09986000,0.31213000,1.59181930
9.20000000,5.09994000,0.31180000,1.59016129
9.30000000,5.10010000,0.31135000,1.58791614
9.40000000,5.10021000,0.31131000,1.58774638
9.50000000,5.10025000,0.31129000,1.58765682
9.60000000,5.10021000,0.31131000,1.58774638
9.70000000,5.10025000,0.31133000,1.58786083
9.80000000,5.10045000,0.31134000,1.58797410
9.90000000,5.10053000,0.31131000,1.58784599
10.00000000,5.10045000,0.31135000,1.58802511
10.10000000,5.10045000,0.31135000,1.58802511
10.20000000,5.10037000,0.31135000,1.58800020
10.30000000,5.10029000,0.31142000,1.58833231
10.40000000,5.10010000,0.31178000,1.59010918
