# 10.0 sps, start/stop: 50/0 mA (5 s), channels: 3
# V (#ffffff00), min: 5.05752, max: 5.10209
# I (#ff00ff00), min: 0.30923, max: 0.41107
# P (#ffff55ff), min: 1.5761360331, max: 2.0856787446
Time,Voltage,Current,Power
0.00000000,5.09267000,0.31346000,1.59634834
0.10000000,5.09263000,0.30973000,1.57734029
0.20000000,5.09275000,0.31073000,1.58247021
0.30000000,5.09283000,0.31147000,1.58626376
0.40000000,5.09310000,0.31048000,1.58130569
0.50000000,5.09447000,0.31122000,1.58550095
0.60000000,5.09681000,0.31197000,1.59005182
0.70000000,5.09818000,0.32024000,1.63264116
0.80000000,5.09978000,0.31459000,1.60433979
0.90000000,5.10068000,0.31145000,1.58860679
1.00000000,5.10072000,0.31141000,1.58841522
1.10000000,5.10068000,0.31136000,1.58814772
1.20000000,5.10072000,0.31135000,1.58810917
1.30000000,5.10084000,0.31134000,1.58809553
1.40000000,5.10084000,0.31135000,1.58814653
1.50000000,5.10103000,0.31132000,1.58805266
1.60000000,5.10084000,0.31159000,1.58937074
1.70000000,5.10072000,0.31195000,1.59116960
1.80000000,5.10056000,0.31232000,1.59300690
1.90000000,5.10045000,0.31236000,1.59317656
2.00000000,5.10060000,0.31256000,1.59424354
2.10000000,5.10056000,0.31257000,1.59428204
2.20000000,5.10064000,0.31254000,1.59415403
2.30000000,5.10068000,0.31254000,1.59416653
2.40000000,5.10068000,0.31253000,1.59411552
2.50000000,5.10072000,0.31259000,1.59443406
2.60000000,5.10088000,0.31237000,1.59336189
2.70000000,5.10096000,0.31205000,1.59175457
2.80000000,5.10088000,0.31171000,1.58999530
2.90000000,5.10076000,0.31138000,1.58827465
3.00000000,5.10080000,0.31107000,1.58670586
3.10000000,5.10076000,0.31109000,1.58679543
3.20000000,5.10088000,0.31110000,1.58688377
3.30000000,5.10088000,0.31110000,1.58688377
3.40000000,5.10076000,0.31112000,1.58694845
3.50000000,5.10064000,0.31104000,1.58650307
3.60000000,5.10056000,0.31112000,1.58688623
3.70000000,5.10049000,0.31115000,1.58701746
3.80000000,5.10064000,0.31116000,1.58711514
3.90000000,5.10080000,0.31113000,1.58701190
4.00000000,5.10099000,0.31115000,1.58717304
4.10000000,5.10096000,0.31155000,1.58920409
4.20000000,5.10060000,0.31188000,1.59077513
4.30000000,5.10029000,0.31226000,1.59261656
4.40000000,5.10010000,0.31278000,1.59520928
4.50000000,5.10006000,0.31303000,1.59647178
4.60000000,5.09004000,0.34185000,1.74003017
4.70000000,5.10017000,0.31348000,1.59880129
4.80000000,5.10029000,0.31348000,1.59883891
4.90000000,5.10033000,0.31349000,1.59890245
5.00000000,5.10021000,0.31349000,1.59886483
5.10000000,5.10037000,0.31314000,1.59712986
5.20000000,5.10056000,0.31282000,1.59555718
5.30000000,5.10060000,0.31244000,1.59363146
5.40000000,5.10088000,0.31208000,1.59188263
5.50000000,5.10103000,0.31163000,1.58963398
5.60000000,5.10123000,0.31159000,1.58949226
5.70000000,5.10123000,0.31108000,1.58689063
5.80000000,5.10111000,0.31145000,1.58874071
5.90000000,5.10096000,0.31154000,1.58915308
6.00000000,5.10092000,0.31155000,1.58919163
6.10000000,5.10084000,0.31156000,1.58921771
6.20000000,5.10088000,0.31157000,1.58928118
6.30000000,5.10103000,0.31156000,1.58927691
6.40000000,5.10099000,0.31154000,1.58916242
6.50000000,5.10088000,0.31166000,1.58974026
6.60000000,5.10068000,0.31201000,1.59146317
6.70000000,5.10053000,0.31239000,1.59335457
6.80000000,5.10045000,0.31246000,1.59368661
6.90000000,5.10056000,0.31260000,1.59443506
7.00000000,5.10064000,0.31262000,1.59456208
7.10000000,5.10064000,0.31261000,1.59451107
7.20000000,5.10072000,0.31256000,1.59428104
7.30000000,5.10060000,0.31258000,1.59434555
7.40000000,5.10080000,0.31261000,1.59456109
7.50000000,5.10084000,0.31256000,1.59431855
7.60000000,5.10096000,0.31219000,1.59246870
7.70000000,5.10096000,0.31176000,1.59027529
7.80000000,5.10099000,0.31140000,1.58844829
7.90000000,5.10099000,0.31106000,1.58671395
8.00000000,5.10088000,0.31099000,1.58632267
8.10000000,5.10084000,0.31102000,1.58646326
8.20000000,5.10076000,0.31101000,1.58638737
8.30000000,5.10072000,0.31102000,1.58642593
8.40000000,5.10056000,0.31098000,1.58617215
8.50000000,5.10049000,0.31101000,1.58630339
8.60000000,5.10033000,0.31103000,1.58635564
8.70000000,5.10053000,0.31109000,1.58672388
8.80000000,5.10072000,0.31110000,1.58683399
8.90000000,5.10072000,0.31107000,1.58668097
9.00000000,5.10068000,0.31133000,1.58799470
9.10000000,5.10056000,0.31168000,1.58974254
9.20000000,5.10053000,0.31206000,1.59167139
9.30000000,5.10037000,0.31242000,1.59345760
