# 10.0 sps, start/stop: 50/0 mA (5 s), channels: 3
# V (#ffffff00), min: 5.06378, max: 5.09504
# I (#ff00ff00), min: 0.34832, max: 0.42825
# P (#ffff55ff), min: 1.7726387952, max: 2.178944565
Time,Voltage,Current,Power
0.00000000,5.08990000,0.35520000,1.80793248
0.10000000,5.08993000,0.35504000,1.80712875
0.20000000,5.08997000,0.35468000,1.80531056
0.30000000,5.08997000,0.35467000,1.80525966
0.40000000,5.08990000,0.35466000,1.80518393
0.50000000,5.08986000,0.35461000,1.80491525
0.60000000,5.08982000,0.35458000,1.80474838
0.70000000,5.08982000,0.35453000,1.80449388
0.80000000,5.08982000,0.35457000,1.80469748
0.90000000,5.08982000,0.35461000,1.80490107
1.00000000,5.08982000,0.35441000,1.80388311
1.10000000,5.08970000,0.35415000,1.80251725
1.20000000,5.08958000,0.35425000,1.80298371
1.30000000,5.08939000,0.39289000,1.99957044
1.40000000,5.08927000,0.35518000,1.80760692
1.50000000,5.08923000,0.35555000,1.80947573
1.60000000,5.08919000,0.35592000,1.81134450
1.70000000,5.08911000,0.35598000,1.81162138
1.80000000,5.08908000,0.35591000,1.81125446
1.90000000,5.08911000,0.35591000,1.81126514
2.00000000,5.08904000,0.35672000,1.81536235
2.10000000,5.08923000,0.35643000,1.81395425
2.20000000,5.08947000,0.35610000,1.81236027
2.30000000,5.08978000,0.35545000,1.80916230
2.40000000,5.08997000,0.35470000,1.80541236
2.50000000,5.09001000,0.35401000,1.80191444
2.60000000,5.09025000,0.35328000,1.79828352
2.70000000,5.09040000,0.35277000,1.79574041
2.80000000,5.09056000,0.35251000,1.79447331
2.90000000,5.09064000,0.35222000,1.79302522
3.00000000,5.09091000,0.35105000,1.78716396
3.10000000,5.09091000,0.35080000,1.78589123
3.20000000,5.09091000,0.35076000,1.78568759
3.30000000,5.09091000,0.35075000,1.78563668
3.40000000,5.09095000,0.35072000,1.78549798
3.50000000,5.09095000,0.35068000,1.78529435
3.60000000,5.09091000,0.35072000,1.78548396
3.70000000,5.09076000,0.35095000,1.78660222
3.80000000,5.09060000,0.35130000,1.78832778
3.90000000,5.09044000,0.35166000,1.79010413
4.00000000,5.09029000,0.35205000,1.79203659
4.10000000,5.09021000,0.35247000,1.79414632
4.20000000,5.09021000,0.35253000,1.79445173
4.30000000,5.09017000,0.35254000,1.79448853
4.40000000,5.09017000,0.35264000,1.79499755
4.50000000,5.09009000,0.35300000,1.79680177
4.60000000,5.09013000,0.35303000,1.79696859
