# 10.0 sps, start/stop: 50/0 mA (5 s), channels: 3
# V (#ffffff00), min: 5.07003, max: 5.09212
# I (#ff00ff00), min: 0.34807, max: 0.45016
# P (#ffff55ff), min: 1.7697479922, max: 2.2823247048
Time,Voltage,Current,Power
0.00000000,5.09212000,0.35069000,1.78575556
0.10000000,5.09208000,0.35065000,1.78553785
0.20000000,5.09201000,0.35065000,1.78551331
0.30000000,5.09193000,0.35067000,1.78558709
0.40000000,5.09177000,0.35067000,1.78553099
0.50000000,5.09169000,0.35062000,1.78524835
0.60000000,5.09165000,0.35064000,1.78533616
0.70000000,5.09126000,0.35177000,1.79095253
0.80000000,5.09107000,0.35305000,1.79740226
0.90000000,5.09099000,0.35335000,1.79890132
1.00000000,5.09091000,0.35360000,1.80014578
1.10000000,5.09079000,0.35391000,1.80168149
1.20000000,5.09072000,0.35393000,1.80175853
1.30000000,5.09064000,0.35391000,1.80162840
1.40000000,5.09068000,0.35387000,1.80143893
1.50000000,5.09076000,0.35391000,1.80167087
1.60000000,5.09068000,0.35396000,1.80189709
1.70000000,5.09076000,0.35377000,1.80095817
1.80000000,5.09126000,0.35172000,1.79069797
1.90000000,5.09130000,0.35139000,1.78903191
2.00000000,5.09119000,0.35145000,1.78929873
2.10000000,5.09130000,0.35112000,1.78765726
2.20000000,5.09142000,0.35109000,1.78754665
2.30000000,5.09142000,0.35135000,1.78887042
2.40000000,5.09150000,0.35141000,1.78920401
2.50000000,5.09126000,0.35198000,1.79202169
2.60000000,5.09126000,0.35196000,1.79191987
2.70000000,5.09126000,0.35196000,1.79191987
2.80000000,5.09130000,0.35194000,1.79183212
2.90000000,5.09130000,0.35195000,1.79188304
3.00000000,5.09146000,0.35173000,1.79081923
3.10000000,5.09154000,0.35167000,1.79054187
3.20000000,5.09142000,0.35198000,1.79207801
3.30000000,5.09142000,0.35222000,1.79329995
3.40000000,5.09126000,0.35233000,1.79380364
3.50000000,5.09130000,0.35216000,1.79295221
3.60000000,5.09126000,0.35238000,1.79405820
3.70000000,5.09122000,0.35237000,1.79399319
3.80000000,5.09122000,0.35230000,1.79363681
3.90000000,5.09122000,0.35226000,1.79343316
4.00000000,5.09111000,0.35229000,1.79354714
4.10000000,5.09095000,0.35225000,1.79328714
4.20000000,5.09091000,0.35199000,1.79194941
4.30000000,5.09083000,0.35167000,1.79029219
4.40000000,5.09091000,0.35134000,1.78864032
4.50000000,5.09099000,0.35095000,1.78668294
4.60000000,5.09099000,0.35069000,1.78535928
4.70000000,5.09087000,0.35068000,1.78526629
4.80000000,5.09076000,0.35077000,1.78568589
4.90000000,5.09068000,0.35083000,1.78596326
5.00000000,5.09076000,0.35084000,1.78604224
5.10000000,5.09087000,0.35086000,1.78618265
5.20000000,5.09095000,0.35082000,1.78600708
5.30000000,5.09115000,0.35078000,1.78587360
5.40000000,5.09122000,0.35072000,1.78559268
5.50000000,5.09130000,0.35071000,1.78556982
5.60000000,5.09134000,0.35081000,1.78609299
5.70000000,5.09126000,0.35117000,1.78789777
5.80000000,5.09122000,0.35154000,1.78976748
5.90000000,5.09103000,0.35233000,1.79372260
6.00000000,5.09083000,0.35274000,1.79573937
6.10000000,5.09072000,0.35269000,1.79544604
6.20000000,5.09068000,0.35271000,1.79553374
6.30000000,5.09064000,0.35275000,1.79572326
6.40000000,5.09056000,0.35282000,1.79605138
6.50000000,5.09052000,0.35279000,1.79588455
6.60000000,5.09048000,0.35267000,1.79525958
6.70000000,5.09052000,0.35226000,1.79318658
6.80000000,5.09064000,0.35190000,1.79139622
6.90000000,5.09091000,0.35117000,1.78777486
7.00000000,5.09099000,0.35070000,1.78541019
7.10000000,5.09115000,0.35065000,1.78521175
7.20000000,5.09111000,0.35071000,1.78550319
7.30000000,5.09107000,0.35073000,1.78559098
7.40000000,5.09107000,0.35068000,1.78533643
7.50000000,5.09107000,0.35072000,1.78554007
7.60000000,5.09103000,0.35081000,1.78598423
7.70000000,5.09099000,0.35089000,1.78637748
7.80000000,5.09095000,0.35090000,1.78641436
7.90000000,5.09079000,0.35094000,1.78656184
8.00000000,5.09083000,0.35092000,1.78647406
8.10000000,5.09083000,0.35110000,1.78739041
8.20000000,5.09079000,0.35136000,1.78869997
8.30000000,5.09068000,0.35173000,1.79054488
8.40000000,5.09064000,0.35208000,1.79231253
8.50000000,5.07003000,0.39787000,2.01721284
8.60000000,5.09056000,0.35358000,1.79992020
8.70000000,5.09076000,0.35359000,1.80004183
8.80000000,5.09087000,0.35361000,1.80018254
8.90000000,5.09103000,0.35355000,1.79993366
9.00000000,5.09115000,0.35351000,1.79977244
9.10000000,5.09126000,0.35342000,1.79935311
9.20000000,5.09083000,0.38592000,1.96465311
9.30000000,5.09005000,0.39239000,1.99728472
9.40000000,5.08943000,0.39961000,2.03378712
