# 10.0 sps, start/stop: 50/0 mA (5 s), channels: 3
# V (#ffffff00), min: 5.06628, max: 5.08915
# I (#ff00ff00), min: 0.35081, max: 0.43621
# P (#ffff55ff), min: 1.7837074774, max: 2.2175695012
Time,Voltage,Current,Power
0.00000000,5.08724000,0.36119000,1.83746022
0.10000000,5.08732000,0.36077000,1.83535244
0.20000000,5.08739000,0.36039000,1.83344448
0.30000000,5.08751000,0.35999000,1.83145272
0.40000000,5.08747000,0.35962000,1.82955596
0.50000000,5.08747000,0.35963000,1.82960684
0.60000000,5.08739000,0.35957000,1.82927282
0.70000000,5.08736000,0.35957000,1.82926204
0.80000000,5.08739000,0.35956000,1.82922195
0.90000000,5.08736000,0.35955000,1.82916029
1.00000000,5.08732000,0.35959000,1.82934940
1.10000000,5.08720000,0.35959000,1.82930625
1.20000000,5.08712000,0.35962000,1.82943009
1.30000000,5.08716000,0.35964000,1.82954622
1.40000000,5.08712000,0.35970000,1.82983706
1.50000000,5.08696000,0.36002000,1.83140734
1.60000000,5.08689000,0.36041000,1.83336602
1.70000000,5.08681000,0.36076000,1.83511758
1.80000000,5.08677000,0.36114000,1.83703612
1.90000000,5.08669000,0.36127000,1.83766850
2.00000000,5.08661000,0.36127000,1.83763959
2.10000000,5.08657000,0.36129000,1.83772688
2.20000000,5.08646000,0.36127000,1.83758540
2.30000000,5.08646000,0.36110000,1.83672071
2.40000000,5.08657000,0.36050000,1.83370849
2.50000000,5.08681000,0.35970000,1.82972556
2.60000000,5.08685000,0.35924000,1.82739999
2.70000000,5.08642000,0.36072000,1.83477342
2.80000000,5.08626000,0.36066000,1.83441053
2.90000000,5.08638000,0.36049000,1.83358913
3.00000000,5.08650000,0.36048000,1.83358152
3.10000000,5.08669000,0.36045000,1.83349741
3.20000000,5.08689000,0.36050000,1.83382384
3.30000000,5.08689000,0.36052000,1.83392558
3.40000000,5.08685000,0.36109000,1.83681067
3.50000000,5.08673000,0.36160000,1.83936157
3.60000000,5.08669000,0.36215000,1.84214478
3.70000000,5.08728000,0.35999000,1.83136993
3.80000000,5.08747000,0.35978000,1.83036996
3.90000000,5.08747000,0.35979000,1.83042083
4.00000000,5.08751000,0.36015000,1.83226673
4.10000000,5.08747000,0.36050000,1.83403293
4.20000000,5.08743000,0.36083000,1.83569737
4.30000000,5.08739000,0.36114000,1.83726002
4.40000000,5.08739000,0.36113000,1.83720915
4.50000000,5.08743000,0.36110000,1.83707097
4.60000000,5.08751000,0.36112000,1.83720161
4.70000000,5.08751000,0.36112000,1.83720161
4.80000000,5.08755000,0.36112000,1.83721606
4.90000000,5.08759000,0.36108000,1.83702700
5.00000000,5.08767000,0.36071000,1.83517345
5.10000000,5.08767000,0.36036000,1.83339276
