# 10.0 sps, start/stop: 50/0 mA (5 s), channels: 3
# V (#ffffff00), min: 5.06878, max: 5.08931
# I (#ff00ff00), min: 0.34982, max: 0.42426
# P (#ffff55ff), min: 1.7773899434, max: 2.1526019028000003
Time,Voltage,Current,Power
0.00000000,5.08650000,0.35425000,1.80189263
0.10000000,5.08657000,0.35395000,1.80039145
0.20000000,5.08657000,0.35362000,1.79871288
0.30000000,5.08661000,0.35328000,1.79699758
0.40000000,5.08673000,0.35293000,1.79525962
0.50000000,5.08681000,0.35286000,1.79493178
0.60000000,5.08689000,0.35284000,1.79485827
0.70000000,5.08693000,0.35280000,1.79466890
0.80000000,5.08696000,0.35279000,1.79462862
0.90000000,5.08700000,0.35284000,1.79489708
1.00000000,5.08700000,0.35286000,1.79499882
1.10000000,5.08700000,0.35277000,1.79454099
1.20000000,5.08708000,0.35272000,1.79431486
1.30000000,5.08724000,0.35269000,1.79421868
1.40000000,5.08728000,0.35273000,1.79443627
1.50000000,5.08724000,0.35306000,1.79610095
1.60000000,5.08716000,0.35338000,1.79770060
1.70000000,5.08720000,0.35377000,1.79969874
1.80000000,5.08712000,0.35411000,1.80140006
1.90000000,5.08712000,0.35417000,1.80170529
2.00000000,5.08728000,0.35413000,1.80155847
2.10000000,5.08736000,0.35418000,1.80184116
2.20000000,5.08736000,0.35422000,1.80204466
2.30000000,5.08716000,0.35451000,1.80344909
2.40000000,5.08704000,0.35461000,1.80391525
2.50000000,5.08704000,0.35429000,1.80228740
2.60000000,5.08712000,0.35393000,1.80048438
2.70000000,5.08704000,0.35394000,1.80050694
2.80000000,5.08708000,0.35368000,1.79919845
2.90000000,5.08712000,0.35353000,1.79844953
3.00000000,5.08696000,0.35365000,1.79900340
3.10000000,5.08685000,0.35389000,1.80018535
3.20000000,5.08685000,0.35391000,1.80028708
3.30000000,5.08673000,0.35421000,1.80177063
3.40000000,5.08677000,0.35414000,1.80142873
3.50000000,5.08681000,0.35409000,1.80118855
3.60000000,5.08677000,0.35412000,1.80132699
3.70000000,5.08681000,0.35387000,1.80006945
3.80000000,5.08677000,0.35391000,1.80025877
3.90000000,5.08669000,0.35411000,1.80124780
4.00000000,5.08669000,0.35429000,1.80216340
4.10000000,5.08669000,0.35441000,1.80277380
4.20000000,5.08661000,0.35478000,1.80462750
4.30000000,5.08673000,0.35464000,1.80395793
4.40000000,5.08661000,0.35523000,1.80691647
4.50000000,5.08661000,0.35524000,1.80696734
4.60000000,5.08673000,0.35523000,1.80695910
4.70000000,5.08689000,0.35524000,1.80706680
4.80000000,5.08708000,0.35504000,1.80611688
4.90000000,5.08728000,0.35485000,1.80522131
5.00000000,5.08747000,0.35454000,1.80371161
5.10000000,5.08763000,0.35422000,1.80214030
5.20000000,5.08782000,0.35386000,1.80037599
5.30000000,5.08782000,0.35354000,1.79874788
5.40000000,5.08806000,0.35274000,1.79476228
5.50000000,5.08806000,0.35272000,1.79466052
5.60000000,5.08794000,0.35273000,1.79466908
5.70000000,5.08779000,0.35274000,1.79466704
5.80000000,5.08763000,0.35277000,1.79476324
5.90000000,5.08747000,0.35277000,1.79470679
6.00000000,5.08739000,0.35281000,1.79488207
6.10000000,5.08736000,0.35280000,1.79482061
6.20000000,5.07628000,0.38816000,1.97040884
6.30000000,5.07378000,0.39414000,1.99977965
6.40000000,5.08513000,0.39737000,2.02067811
6.50000000,5.07378000,0.41405000,2.10079861
6.60000000,5.08259000,0.35505000,1.80457358
6.70000000,5.08255000,0.35206000,1.78936255
6.80000000,5.08267000,0.35803000,1.81974834
6.90000000,5.08278000,0.35330000,1.79574617
7.00000000,5.08290000,0.35554000,1.80717427
7.10000000,5.08294000,0.35156000,1.78695839
7.20000000,5.08298000,0.35355000,1.79708758
7.30000000,5.08399000,0.35529000,1.80629081
7.40000000,5.08493000,0.34982000,1.77881021
7.50000000,5.08583000,0.36093000,1.83562862
7.60000000,5.08716000,0.35544000,1.80818015
7.70000000,5.08743000,0.35345000,1.79815213
7.80000000,5.08728000,0.35323000,1.79697991
7.90000000,5.08720000,0.35326000,1.79710427
8.00000000,5.08716000,0.35326000,1.79709014
8.10000000,5.08708000,0.35327000,1.79711275
8.20000000,5.08712000,0.35328000,1.79717775
8.30000000,5.08716000,0.35326000,1.79709014
8.40000000,5.08724000,0.35328000,1.79722015
8.50000000,5.08736000,0.35328000,1.79726254
8.60000000,5.08755000,0.35305000,1.79615953
8.70000000,5.08775000,0.35282000,1.79505995
8.80000000,5.08782000,0.35287000,1.79533904
8.90000000,5.08790000,0.35324000,1.79724980
9.00000000,5.08782000,0.35366000,1.79935842
9.10000000,5.08779000,0.35398000,1.80097590
9.20000000,5.08775000,0.35433000,1.80274246
9.30000000,5.08767000,0.35441000,1.80312112
9.40000000,5.08771000,0.35447000,1.80344056
9.50000000,5.08775000,0.35442000,1.80320035
9.60000000,5.08775000,0.35438000,1.80299684
9.70000000,5.08775000,0.35436000,1.80289509
9.80000000,5.08767000,0.35436000,1.80286674
9.90000000,5.08767000,0.35398000,1.80093343
10.00000000,5.08775000,0.35352000,1.79862138
10.10000000,5.08782000,0.35314000,1.79671275
10.20000000,5.08786000,0.35282000,1.79509877
10.30000000,5.08782000,0.35265000,1.79421972
10.40000000,5.08771000,0.35310000,1.79647040
10.50000000,5.08751000,0.35342000,1.79802778
10.60000000,5.08736000,0.35381000,1.79995884
10.70000000,5.08712000,0.35419000,1.80180703
10.80000000,5.08696000,0.36500000,1.85674040
10.90000000,5.08673000,0.35522000,1.80690823
11.00000000,5.08665000,0.35555000,1.80855841
11.10000000,5.08654000,0.35591000,1.81035045
11.20000000,5.08642000,0.35623000,1.81193540
11.30000000,5.08622000,0.35682000,1.81486502
11.40000000,5.08599000,0.35751000,1.81829228
11.50000000,5.08599000,0.35750000,1.81824142
11.60000000,5.08591000,0.35785000,1.81999289
11.70000000,5.08587000,0.35812000,1.82135176
11.80000000,5.08591000,0.35813000,1.82141695
11.90000000,5.08591000,0.35787000,1.82009461
12.00000000,5.08587000,0.35790000,1.82023287
12.10000000,5.08587000,0.35792000,1.82033459
12.20000000,5.08587000,0.35795000,1.82048717
12.30000000,5.08587000,0.35777000,1.81957171
12.40000000,5.08603000,0.35740000,1.81774712
12.50000000,5.08607000,0.35698000,1.81562527
12.60000000,5.08611000,0.35659000,1.81365596
12.70000000,5.08622000,0.35623000,1.81186415
12.80000000,5.08626000,0.35621000,1.81177667
12.90000000,5.08634000,0.35622000,1.81185603
13.00000000,5.08634000,0.35610000,1.81124567
13.10000000,5.08618000,0.35612000,1.81129042
13.20000000,5.08614000,0.35605000,1.81092015
13.30000000,5.08611000,0.35608000,1.81106205
13.40000000,5.08599000,0.35615000,1.81137534
