# 10.0 sps, start/stop: 50/0 mA (5 s), channels: 3
# V (#ffffff00), min: 5.06878, max: 5.11755
# I (#ff00ff00), min: 0.30898, max: 0.42103
# P (#ffff55ff), min: 1.5745342718, max: 2.1341084434
Time,Voltage,Current,Power
0.00000000,5.09920000,0.31198000,1.59084842
0.10000000,5.09939000,0.31165000,1.58922489
0.20000000,5.09947000,0.31130000,1.58746501
0.30000000,5.09978000,0.31121000,1.58710253
0.40000000,5.09990000,0.31121000,1.58713988
0.50000000,5.10021000,0.31102000,1.58626731
0.60000000,5.10049000,0.31056000,1.58400817
0.70000000,5.10068000,0.31055000,1.58401617
0.80000000,5.10088000,0.31054000,1.58402728
0.90000000,5.10103000,0.31052000,1.58397184
1.00000000,5.10119000,0.31050000,1.58391949
1.10000000,5.10119000,0.31051000,1.58397051
1.20000000,5.10142000,0.31052000,1.58409294
1.30000000,5.10139000,0.31077000,1.58535897
1.40000000,5.07378000,0.41480000,2.10460394
1.50000000,5.09912000,0.34533000,1.76087911
1.60000000,5.07128000,0.38816000,1.96846804
1.70000000,5.09627000,0.31048000,1.58228991
1.80000000,5.09611000,0.31023000,1.58096621
1.90000000,5.10630000,0.31048000,1.58540402
2.00000000,5.09607000,0.31172000,1.58854694
2.10000000,5.09587000,0.31048000,1.58216572
2.20000000,5.09580000,0.30973000,1.57832213
2.30000000,5.09564000,0.31147000,1.58713899
2.40000000,5.09611000,0.31048000,1.58224023
2.50000000,5.09740000,0.31073000,1.58391510
2.60000000,5.09822000,0.31914000,1.62704593
2.70000000,5.09998000,0.31206000,1.59149976
2.80000000,5.10010000,0.31096000,1.58592710
2.90000000,5.10010000,0.31089000,1.58557009
3.00000000,5.10010000,0.31087000,1.58546809
3.10000000,5.10017000,0.31089000,1.58559185
3.20000000,5.10021000,0.31086000,1.58545128
3.30000000,5.10033000,0.31086000,1.58548858
3.40000000,5.10045000,0.31087000,1.58557689
3.50000000,5.10056000,0.31083000,1.58540706
3.60000000,5.10068000,0.31082000,1.58539336
3.70000000,5.10076000,0.31067000,1.58465311
3.80000000,5.10072000,0.31079000,1.58525277
3.90000000,5.10053000,0.31116000,1.58708091
4.00000000,5.10037000,0.31152000,1.58886726
4.10000000,5.10021000,0.31187000,1.59060249
4.20000000,5.10017000,0.31196000,1.59104903
