# 10.0 sps, start/stop: 50/0 mA (5 s), channels: 3
# V (#ffffff00), min: 5.06628, max: 5.09283
# I (#ff00ff00), min: 0.34708, max: 0.41854
# P (#ffff55ff), min: 1.7654605988, max: 2.1235798812000004
Time,Voltage,Current,Power
0.00000000,5.09115000,0.35379000,1.80119796
0.10000000,5.09111000,0.35374000,1.80092925
0.20000000,5.09134000,0.35279000,1.79617384
0.30000000,5.09142000,0.35244000,1.79442006
0.40000000,5.09173000,0.35146000,1.78953943
0.50000000,5.09201000,0.34992000,1.78179614
0.60000000,5.09201000,0.34957000,1.78001394
0.70000000,5.09205000,0.34930000,1.77865307
0.80000000,5.09208000,0.34929000,1.77861262
0.90000000,5.09208000,0.34931000,1.77871446
1.00000000,5.09208000,0.34935000,1.77891815
1.10000000,5.09224000,0.34931000,1.77877035
1.20000000,5.09236000,0.34925000,1.77850673
1.30000000,5.09244000,0.34928000,1.77868744
1.40000000,5.09240000,0.34931000,1.77882624
1.50000000,5.09244000,0.34932000,1.77889114
1.60000000,5.09240000,0.34965000,1.78055766
1.70000000,5.09236000,0.34983000,1.78146030
1.80000000,5.09216000,0.35018000,1.78317259
1.90000000,5.09212000,0.35058000,1.78519543
2.00000000,5.09201000,0.35102000,1.78739735
2.10000000,5.09189000,0.35138000,1.78918831
2.20000000,5.09173000,0.35148000,1.78964126
2.30000000,5.09173000,0.35148000,1.78964126
2.40000000,5.09177000,0.35148000,1.78965532
2.50000000,5.09177000,0.40409000,2.05753334
2.60000000,5.07878000,0.40658000,2.06493037
2.70000000,5.09017000,0.38642000,1.96694349
2.80000000,5.07628000,0.40907000,2.07655386
2.90000000,5.08853000,0.40484000,2.06004049
3.00000000,5.08732000,0.35031000,1.78213907
3.10000000,5.08712000,0.34708000,1.76563761
3.20000000,5.08704000,0.35106000,1.78585626
3.30000000,5.08693000,0.34708000,1.76557166
3.40000000,5.08685000,0.35206000,1.79087641
3.50000000,5.08677000,0.34832000,1.77182373
3.60000000,5.08696000,0.35330000,1.79722297
3.70000000,5.08806000,0.34982000,1.77990515
3.80000000,5.08876000,0.34932000,1.77760564
3.90000000,5.08966000,0.35663000,1.81512545
4.00000000,5.09079000,0.35163000,1.79007449
4.10000000,5.09126000,0.34986000,1.78122822
4.20000000,5.09130000,0.35003000,1.78210774
4.30000000,5.09122000,0.35039000,1.78391258
4.40000000,5.09111000,0.35074000,1.78565592
4.50000000,5.09099000,0.35108000,1.78734477
4.60000000,5.09079000,0.35139000,1.78885270
4.70000000,5.09076000,0.35138000,1.78879125
4.80000000,5.09072000,0.35135000,1.78862447
4.90000000,5.09076000,0.35133000,1.78853671
5.00000000,5.09079000,0.35120000,1.78788545
5.10000000,5.09076000,0.35110000,1.78736584
5.20000000,5.09076000,0.35097000,1.78670404
5.30000000,5.09083000,0.35061000,1.78489591
5.40000000,5.09083000,0.35027000,1.78316502
5.50000000,5.09091000,0.34995000,1.78156395
5.60000000,5.09099000,0.34960000,1.77981010
5.70000000,5.09091000,0.34960000,1.77978214
