# 10.0 sps, start/stop: 50/0 mA (10 s), channels: 3
# V (#ffffff00), min: 5.06628, max: 5.10755
# I (#ff00ff00), min: 0.30998, max: 0.41829
# P (#ffff55ff), min: 1.5790629183999998, max: 2.1196971237
Time,Voltage,Current,Power
0.00000000,5.10006000,0.31145000,1.58841369
0.10000000,5.10025000,0.31142000,1.58831985
0.20000000,5.10045000,0.31135000,1.58802511
0.30000000,5.10049000,0.31229000,1.59283202
0.40000000,5.10068000,0.31230000,1.59294236
0.50000000,5.10096000,0.31229000,1.59297880
0.60000000,5.10119000,0.31228000,1.59299961
0.70000000,5.10142000,0.31229000,1.59312245
0.80000000,5.10142000,0.31292000,1.59633635
0.90000000,5.10146000,0.31292000,1.59634886
1.00000000,5.10135000,0.31304000,1.59692660
1.10000000,5.10123000,0.31337000,1.59857245
1.20000000,5.10103000,0.31378000,1.60060119
1.30000000,5.10099000,0.31317000,1.59747704
1.40000000,5.10068000,0.31352000,1.59916519
1.50000000,5.10045000,0.31369000,1.59996016
1.60000000,5.10033000,0.31368000,1.59987151
1.70000000,5.10025000,0.31367000,1.59979542
1.80000000,5.10021000,0.31306000,1.59667174
1.90000000,5.10013000,0.31306000,1.59664670
2.00000000,5.10021000,0.31294000,1.59605972
2.10000000,5.10029000,0.31271000,1.59491169
2.20000000,5.10029000,0.31235000,1.59307558
2.30000000,5.10033000,0.31195000,1.59104794
2.40000000,5.10025000,0.31160000,1.58923790
2.50000000,5.10013000,0.31166000,1.58950652
2.60000000,5.10002000,0.31167000,1.58952323
2.70000000,5.09994000,0.31170000,1.58965130
2.80000000,5.09994000,0.31168000,1.58954930
2.90000000,5.09994000,0.31169000,1.58960030
3.00000000,5.09982000,0.31169000,1.58956290
3.10000000,5.09974000,0.31168000,1.58948696
3.20000000,5.09974000,0.31167000,1.58943597
3.30000000,5.09978000,0.31166000,1.58939743
3.40000000,5.09998000,0.31166000,1.58945977
3.50000000,5.10013000,0.31142000,1.58828248
3.60000000,5.10013000,0.31175000,1.58996553
3.70000000,5.10013000,0.31209000,1.59169957
3.80000000,5.10013000,0.31245000,1.59353562
3.90000000,5.10010000,0.31280000,1.59531128
4.00000000,5.10010000,0.31288000,1.59571929
4.10000000,5.09916000,0.34210000,1.74442264
4.20000000,5.08754000,0.38243000,1.94562792
4.30000000,5.09826000,0.32126000,1.63786701
4.40000000,5.09822000,0.32126000,1.63785416
4.50000000,5.09830000,0.32129000,1.63803281
4.60000000,5.09849000,0.32094000,1.63630938
4.70000000,5.09857000,0.32059000,1.63455056
4.80000000,5.09877000,0.32025000,1.63288109
4.90000000,5.09884000,0.31990000,1.63111892
5.00000000,5.09904000,0.31976000,1.63046903
5.10000000,5.09978000,0.31688000,1.61601829
5.20000000,5.10056000,0.31343000,1.59866852
5.30000000,5.10064000,0.34085000,1.73855314
5.40000000,5.09974000,0.34210000,1.74462105
5.50000000,5.09888000,0.31812000,1.62205571
5.60000000,5.09865000,0.31832000,1.62300227
5.70000000,5.09845000,0.31833000,1.62298959
5.80000000,5.09834000,0.31835000,1.62305654
5.90000000,5.09814000,0.31837000,1.62309483
6.00000000,5.09795000,0.31857000,1.62405393
6.10000000,5.09783000,0.31895000,1.62595288
6.20000000,5.09759000,0.31931000,1.62771146
6.30000000,5.09736000,0.31963000,1.62926918
6.40000000,5.09810000,0.31672000,1.61467023
6.50000000,5.09873000,0.31422000,1.60212294
6.60000000,5.09900000,0.31347000,1.59838353
6.70000000,5.09900000,0.31348000,1.59843452
6.80000000,5.09904000,0.31346000,1.59834508
6.90000000,5.09912000,0.31345000,1.59831916
7.00000000,5.09916000,0.31339000,1.59802575
7.10000000,5.09920000,0.31305000,1.59630456
7.20000000,5.09939000,0.31274000,1.59478323
7.30000000,5.09943000,0.31240000,1.59306193
7.40000000,5.09951000,0.31205000,1.59130210
7.50000000,5.09963000,0.31175000,1.58980965
7.60000000,5.09959000,0.31162000,1.58913424
7.70000000,5.09947000,0.31159000,1.58894386
7.80000000,5.09963000,0.31159000,1.58899371
7.90000000,5.09959000,0.31156000,1.58882826
8.00000000,5.09947000,0.31149000,1.58843391
