# 10.0 sps, start/stop: 50/0 mA (5 s), channels: 3
# V (#ffffff00), min: 5.06753, max: 5.10505
# I (#ff00ff00), min: 0.30799, max: 0.43099
# P (#ffff55ff), min: 1.5694431224, max: 2.1851322296999998
Time,Voltage,Current,Power
0.00000000,5.09681000,0.31447000,1.60279384
0.10000000,5.09627000,0.31632000,1.61205213
0.20000000,5.09603000,0.31654000,1.61309734
0.30000000,5.09603000,0.31655000,1.61314830
0.40000000,5.09595000,0.31654000,1.61307201
0.50000000,5.09584000,0.31654000,1.61303719
0.60000000,5.09587000,0.31653000,1.61299573
0.70000000,5.09584000,0.31650000,1.61283336
0.80000000,5.09591000,0.31632000,1.61193825
0.90000000,5.09611000,0.31587000,1.60970827
1.00000000,5.09709000,0.31268000,1.59375810
1.10000000,5.09795000,0.31013000,1.58102723
1.20000000,5.09814000,0.30979000,1.57935279
1.30000000,5.09826000,0.30980000,1.57944095
1.40000000,5.09842000,0.30981000,1.57954150
1.50000000,5.09857000,0.30979000,1.57948600
1.60000000,5.09865000,0.30983000,1.57971473
1.70000000,5.09888000,0.30983000,1.57978599
1.80000000,5.09892000,0.30982000,1.57974739
1.90000000,5.09892000,0.30984000,1.57984937
2.00000000,5.09888000,0.30982000,1.57973500
2.10000000,5.09877000,0.30983000,1.57975191
2.20000000,5.09873000,0.30989000,1.58004544
2.30000000,5.09849000,0.31021000,1.58160258
2.40000000,5.09830000,0.31055000,1.58327706
2.50000000,5.09810000,0.31092000,1.58510125
2.60000000,5.09795000,0.31124000,1.58668596
2.70000000,5.09767000,0.31131000,1.58695565
2.80000000,5.09748000,0.31135000,1.58710040
2.90000000,5.09732000,0.31135000,1.58705058
3.00000000,5.09720000,0.31135000,1.58701322
3.10000000,5.09701000,0.31132000,1.58680115
3.20000000,5.09693000,0.31133000,1.58682722
3.30000000,5.09689000,0.31103000,1.58528570
3.40000000,5.09689000,0.31067000,1.58345082
3.50000000,5.09697000,0.31032000,1.58169173
3.60000000,5.09705000,0.30996000,1.57988162
3.70000000,5.09705000,0.30977000,1.57891318
3.80000000,5.09705000,0.30977000,1.57891318
3.90000000,5.09709000,0.30976000,1.57887460
4.00000000,5.09709000,0.30976000,1.57887460
4.10000000,5.09716000,0.30977000,1.57894725
4.20000000,5.09716000,0.30976000,1.57889628
4.30000000,5.09724000,0.30974000,1.57881912
4.40000000,5.09728000,0.30974000,1.57883151
4.50000000,5.09728000,0.30975000,1.57888248
4.60000000,5.09713000,0.30983000,1.57924379
4.70000000,5.09713000,0.31000000,1.58011030
4.80000000,5.09701000,0.31036000,1.58190802
4.90000000,5.09693000,0.31071000,1.58366712
5.00000000,5.09689000,0.31107000,1.58548957
5.10000000,5.09681000,0.31141000,1.58719760
5.20000000,5.09689000,0.31142000,1.58727348
5.30000000,5.09681000,0.31142000,1.58724857
5.40000000,5.09634000,0.31282000,1.59423708
5.50000000,5.09642000,0.31306000,1.59548525
5.60000000,5.09658000,0.31299000,1.59517857
5.70000000,5.09658000,0.31288000,1.59461795
5.80000000,5.09666000,0.31254000,1.59291012
5.90000000,5.09673000,0.31219000,1.59114814
6.00000000,5.09681000,0.31184000,1.58938923
6.10000000,5.09681000,0.31148000,1.58755438
6.20000000,5.09689000,0.31142000,1.58727348
6.30000000,5.09701000,0.31141000,1.58725988
6.40000000,5.09705000,0.31138000,1.58711943
6.50000000,5.09736000,0.30976000,1.57895823
6.60000000,5.09732000,0.30975000,1.57889487
6.70000000,5.09732000,0.30977000,1.57899682
6.80000000,5.09720000,0.30998000,1.58003006
6.90000000,5.09713000,0.30997000,1.57995739
7.00000000,5.09716000,0.30996000,1.57991571
7.10000000,5.07003000,0.34085000,1.72811973
7.20000000,5.09709000,0.31056000,1.58295227
7.30000000,5.09693000,0.31092000,1.58473748
7.40000000,5.09685000,0.31128000,1.58654747
7.50000000,5.09685000,0.31164000,1.58838233
7.60000000,5.09677000,0.31189000,1.58963160
7.70000000,5.09685000,0.31187000,1.58955461
7.80000000,5.09701000,0.31166000,1.58853414
7.90000000,5.09720000,0.31166000,1.58859335
8.00000000,5.09728000,0.31165000,1.58856731
8.10000000,5.07753000,0.31164000,1.58236145
8.20000000,5.08629000,0.36998000,1.88182557
8.30000000,5.09545000,0.34185000,1.74187958
8.40000000,5.07003000,0.43099000,2.18513223
8.50000000,5.09306000,0.31147000,1.58633540
8.60000000,5.10380000,0.30998000,1.58207592
8.70000000,5.09306000,0.30998000,1.57874674
8.80000000,5.09322000,0.30873000,1.57242981
8.90000000,5.09341000,0.31122000,1.58517106
9.00000000,5.09349000,0.30948000,1.57633329
9.10000000,5.09349000,0.30998000,1.57888003
9.20000000,5.09419000,0.31122000,1.58541381
9.30000000,5.09580000,0.30873000,1.57322633
9.40000000,5.09673000,0.31824000,1.62198336
9.50000000,5.09857000,0.31103000,1.58580823
9.60000000,5.09881000,0.31038000,1.58256865
9.70000000,5.09881000,0.31066000,1.58399631
9.80000000,5.09865000,0.31098000,1.58557818
9.90000000,5.09849000,0.31135000,1.58741486
10.00000000,5.09842000,0.31166000,1.58897358
10.10000000,5.09849000,0.31175000,1.58945426
